,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
234,loser,163,82,heavy,ugly,543,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,31,0,2.73,0,0
235,winner,183,64,slim,handsome,5168,1,2,1,many,Master,optimism,positive,apple,0,smart,60,13,3.31,4,1
236,winner,178,44,slim,handsome,7291,5,4,1,many,Doctor,optimism,positive,apple,0,smart,78,8,3.27,10,1
237,winner,175,50,slim,handsome,9535,3,3,2,many,Doctor,optimism,positive,apple,0,smart,96,20,3.89,9,1
238,winner,165,61,slim,handsome,6844,1,2,4,many,Doctor,optimism,positive,apple,0,smart,60,10,3.19,6,1
239,winner,187,56,slim,handsome,9389,2,2,1,many,Master,optimism,positive,apple,0,smart,91,11,3.72,3,1
240,winner,186,57,slim,handsome,5276,5,5,4,many,Master,optimism,positive,apple,0,smart,91,6,3.93,7,1
241,loser,154,79,heavy,ugly,872,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,1,2.36,0,0
242,winner,179,40,slim,handsome,1923,5,1,1,many,Doctor,optimism,positive,apple,0,smart,53,8,3.39,5,1
243,loser,152,83,heavy,ugly,226,0,0,0,few,highschool,gloomy,passive,android,1,stupid,50,1,0.78,0,0
244,winner,177,48,slim,handsome,4564,3,2,2,many,Doctor,optimism,positive,apple,0,smart,89,20,4.14,1,1
245,loser,155,81,heavy,ugly,288,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,37,0,2.58,0,0
246,loser,155,82,heavy,ugly,229,0,0,0,few,highschool,gloomy,passive,android,1,stupid,32,2,2.85,0,0
247,loser,160,76,heavy,ugly,698,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,0,0.91,0,0
248,winner,181,53,slim,handsome,5424,1,5,1,many,Master,optimism,positive,apple,0,smart,82,15,3.04,2,1
249,winner,175,57,slim,handsome,1803,5,3,3,many,Master,optimism,positive,apple,0,smart,98,13,3.52,8,1
250,winner,199,45,slim,handsome,9173,2,2,5,many,Master,optimism,positive,apple,0,smart,61,7,3.47,4,1
251,winner,192,52,slim,handsome,4646,2,5,4,many,Master,optimism,positive,apple,0,smart,90,11,4.25,9,1
252,loser,164,72,heavy,ugly,78,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,3,0.2,0,0
253,loser,164,92,heavy,ugly,385,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,1,0.53,0,0
254,winner,193,42,slim,handsome,3133,4,2,2,many,Master,optimism,positive,apple,0,smart,81,10,3.9,6,1
255,winner,166,48,slim,handsome,7181,4,1,5,many,Doctor,optimism,positive,apple,0,smart,93,12,3.4,7,1
256,winner,179,61,slim,handsome,7434,2,2,3,many,Doctor,optimism,positive,apple,0,smart,76,6,3.52,9,1
257,loser,160,81,heavy,ugly,106,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,5,0.3,0,0
258,winner,176,58,slim,handsome,2804,4,5,4,many,Master,optimism,positive,apple,0,smart,98,15,3.04,8,1
259,loser,160,92,heavy,ugly,213,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,0,5,0.2,0,0
260,loser,162,84,heavy,ugly,39,0,0,0,few,highschool,gloomy,passive,android,1,stupid,7,5,1.35,0,0
261,loser,161,70,heavy,ugly,870,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,5,0.1,0,0
262,loser,158,69,heavy,ugly,172,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,40,0,0.26,0,0
263,winner,181,62,slim,handsome,9716,5,3,5,many,Master,optimism,positive,apple,0,smart,68,15,3.79,1,1
264,winner,195,53,slim,handsome,2497,2,5,4,many,Doctor,optimism,positive,apple,0,smart,51,17,3.81,10,1
265,winner,185,49,slim,handsome,3774,4,2,3,many,Master,optimism,positive,apple,0,smart,62,11,3.8,8,1
266,loser,151,73,heavy,ugly,577,0,0,0,few,highschool,gloomy,passive,android,1,stupid,11,3,1.18,0,0
267,winner,180,59,slim,handsome,2448,1,3,4,many,Doctor,optimism,positive,apple,0,smart,87,9,3.88,9,1
268,loser,164,67,heavy,ugly,651,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,4,1,2.64,0,0
269,winner,181,47,slim,handsome,8535,4,3,4,many,Doctor,optimism,positive,apple,0,smart,67,7,3.27,5,1
270,loser,158,94,heavy,ugly,45,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,35,1,0.68,0,0
271,winner,192,61,slim,handsome,8357,2,1,3,many,Doctor,optimism,positive,apple,0,smart,69,17,3.27,5,1
272,winner,166,64,slim,handsome,8767,1,4,2,many,Doctor,optimism,positive,apple,0,smart,51,20,3.44,9,1
273,loser,161,71,heavy,ugly,899,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,5,2.11,0,0
274,winner,169,48,slim,handsome,3764,1,3,3,many,Master,optimism,positive,apple,0,smart,97,9,3.69,3,1
275,winner,191,46,slim,handsome,6230,3,3,1,many,Master,optimism,positive,apple,0,smart,52,16,3.39,3,1
276,winner,191,55,slim,handsome,6591,1,1,3,many,Master,optimism,positive,apple,0,smart,88,18,3.54,6,1
277,loser,163,91,heavy,ugly,65,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,1,2.74,0,0
278,winner,199,50,slim,handsome,2505,3,2,4,many,Master,optimism,positive,apple,0,smart,70,7,3.67,9,1
279,winner,165,59,slim,handsome,1499,1,1,3,many,Master,optimism,positive,apple,0,smart,72,13,3.92,4,1
280,loser,161,71,heavy,ugly,956,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,4,1.15,0,0
281,loser,154,72,heavy,ugly,885,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,19,2,0.92,0,0
282,loser,161,98,heavy,ugly,150,0,0,0,few,highschool,gloomy,passive,android,1,stupid,15,0,2.56,0,0
283,winner,193,51,slim,handsome,8070,1,3,5,many,Doctor,optimism,positive,apple,0,smart,99,20,3.69,9,1
284,winner,186,63,slim,handsome,8777,5,5,3,many,Doctor,optimism,positive,apple,0,smart,63,6,3.31,6,1
285,winner,183,49,slim,handsome,6609,5,5,3,many,Master,optimism,positive,apple,0,smart,75,20,4.26,9,1
286,loser,162,67,heavy,ugly,812,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,3,1.62,0,0
287,winner,181,45,slim,handsome,8082,5,5,4,many,Master,optimism,positive,apple,0,smart,58,12,4.2,3,1
288,winner,194,53,slim,handsome,5179,5,1,5,many,Master,optimism,positive,apple,0,smart,78,9,3.98,10,1
289,winner,185,50,slim,handsome,1003,1,3,1,many,Doctor,optimism,positive,apple,0,smart,75,15,4.0,9,1
290,loser,158,68,heavy,ugly,807,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,13,5,2.37,0,0
291,loser,150,65,heavy,ugly,610,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,0,1.09,0,0
292,loser,153,65,heavy,ugly,768,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,49,3,1.94,0,0
293,winner,191,61,slim,handsome,3095,4,1,2,many,Master,optimism,positive,apple,0,smart,72,16,4.05,4,1
294,winner,197,65,slim,handsome,7084,2,2,2,many,Master,optimism,positive,apple,0,smart,61,20,3.74,4,1
295,winner,192,59,slim,handsome,6408,3,1,1,many,Doctor,optimism,positive,apple,0,smart,81,18,3.08,3,1
296,winner,183,43,slim,handsome,1358,3,2,5,many,Master,optimism,positive,apple,0,smart,55,19,3.52,9,1
297,loser,161,80,heavy,ugly,479,0,0,0,few,highschool,gloomy,passive,android,1,stupid,30,3,2.82,0,0
298,winner,179,59,slim,handsome,1518,4,1,5,many,Master,optimism,positive,apple,0,smart,79,17,4.29,5,1
299,loser,162,94,heavy,ugly,657,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,2,3,0.09,0,0
300,loser,150,100,heavy,ugly,255,0,0,0,few,highschool,gloomy,passive,android,1,stupid,24,3,2.06,0,0
301,loser,163,85,heavy,ugly,770,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,3,1.82,0,0
302,winner,182,48,slim,handsome,7412,1,4,5,many,Doctor,optimism,positive,apple,0,smart,88,11,3.67,6,1
303,winner,166,43,slim,handsome,7284,1,3,1,many,Doctor,optimism,positive,apple,0,smart,87,16,3.22,3,1
304,loser,157,74,heavy,ugly,403,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,0,1.09,0,0
305,winner,170,54,slim,handsome,3523,5,1,1,many,Doctor,optimism,positive,apple,0,smart,89,15,3.27,8,1
306,loser,162,69,heavy,ugly,193,0,0,0,few,highschool,gloomy,passive,android,1,stupid,39,2,1.99,0,0
307,winner,193,47,slim,handsome,7129,4,5,1,many,Doctor,optimism,positive,apple,0,smart,91,6,4.25,7,1
308,loser,163,91,heavy,ugly,963,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,13,3,0.81,0,0
309,winner,189,43,slim,handsome,2751,3,2,3,many,Doctor,optimism,positive,apple,0,smart,69,13,3.18,9,1
310,winner,188,50,slim,handsome,1884,3,5,2,many,Doctor,optimism,positive,apple,0,smart,59,20,3.7,9,1
311,winner,181,49,slim,handsome,2021,4,2,4,many,Master,optimism,positive,apple,0,smart,95,17,3.22,4,1
312,loser,157,66,heavy,ugly,127,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,5,2.59,0,0
313,loser,163,100,heavy,ugly,744,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,16,2,2.16,0,0
314,winner,170,56,slim,handsome,2667,1,4,1,many,Doctor,optimism,positive,apple,0,smart,88,6,3.42,5,1
315,winner,167,61,slim,handsome,9649,4,5,3,many,Doctor,optimism,positive,apple,0,smart,79,6,3.99,3,1
316,winner,177,45,slim,handsome,2844,1,3,4,many,Master,optimism,positive,apple,0,smart,69,13,3.94,8,1
317,loser,162,66,heavy,ugly,127,0,0,0,few,highschool,gloomy,passive,android,1,stupid,47,2,2.53,0,0
318,winner,198,47,slim,handsome,7140,5,3,3,many,Doctor,optimism,positive,apple,0,smart,71,12,3.46,1,1
319,winner,172,61,slim,handsome,8298,1,5,4,many,Doctor,optimism,positive,apple,0,smart,88,8,3.53,7,1
320,loser,151,87,heavy,ugly,143,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,3,1.43,0,0
321,loser,161,96,heavy,ugly,969,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,16,2,1.88,0,0
322,winner,174,47,slim,handsome,4931,4,2,4,many,Doctor,optimism,positive,apple,0,smart,71,12,3.05,4,1
323,winner,171,61,slim,handsome,8194,4,5,5,many,Master,optimism,positive,apple,0,smart,65,18,3.28,10,1
324,winner,172,43,slim,handsome,7092,2,4,4,many,Doctor,optimism,positive,apple,0,smart,75,18,3.12,6,1
325,loser,164,75,heavy,ugly,910,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,32,1,2.18,0,0
326,loser,155,78,heavy,ugly,433,0,0,0,few,highschool,gloomy,passive,android,1,stupid,13,3,1.74,0,0
327,winner,165,41,slim,handsome,8185,1,1,5,many,Master,optimism,positive,apple,0,smart,91,9,3.84,7,1
328,winner,181,49,slim,handsome,3760,4,1,1,many,Master,optimism,positive,apple,0,smart,97,20,3.1,1,1
329,loser,158,92,heavy,ugly,299,0,0,0,few,highschool,gloomy,passive,android,1,stupid,26,3,1.24,0,0
330,winner,200,48,slim,handsome,8715,1,4,3,many,Doctor,optimism,positive,apple,0,smart,55,6,4.28,8,1
331,winner,188,56,slim,handsome,5248,1,4,3,many,Doctor,optimism,positive,apple,0,smart,69,13,3.11,5,1
332,loser,163,98,heavy,ugly,773,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,46,0,1.46,0,0
333,loser,160,93,heavy,ugly,805,0,0,0,few,highschool,gloomy,passive,android,1,stupid,34,2,1.67,0,0
334,winner,169,47,slim,handsome,8945,1,2,3,many,Doctor,optimism,positive,apple,0,smart,54,13,4.25,4,1
335,loser,159,81,heavy,ugly,497,0,0,0,few,highschool,gloomy,passive,android,1,stupid,44,0,1.66,0,0
336,winner,171,57,slim,handsome,5305,2,4,2,many,Doctor,optimism,positive,apple,0,smart,70,12,3.87,9,1
337,loser,151,95,heavy,ugly,579,0,0,0,few,highschool,gloomy,passive,android,1,stupid,13,1,2.42,0,0
338,loser,157,100,heavy,ugly,835,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,22,3,0.04,0,0
339,winner,183,61,slim,handsome,5295,3,1,5,many,Doctor,optimism,positive,apple,0,smart,76,17,3.21,1,1
340,winner,184,62,slim,handsome,2649,1,1,1,many,Doctor,optimism,positive,apple,0,smart,62,10,3.9,1,1
341,winner,200,62,slim,handsome,5438,1,3,2,many,Master,optimism,positive,apple,0,smart,99,16,3.77,10,1
342,winner,190,46,slim,handsome,4758,5,3,2,many,Doctor,optimism,positive,apple,0,smart,84,6,4.17,6,1
343,loser,161,74,heavy,ugly,155,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,9,2,0.72,0,0
344,loser,156,85,heavy,ugly,185,0,0,0,few,highschool,gloomy,passive,android,1,stupid,6,4,2.5,0,0
345,winner,179,62,slim,handsome,2479,5,4,2,many,Doctor,optimism,positive,apple,0,smart,58,6,3.83,9,1
346,loser,159,78,heavy,ugly,700,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,0,0.65,0,0
347,loser,161,67,heavy,ugly,901,0,0,0,few,highschool,gloomy,passive,android,1,stupid,14,4,2.4,0,0
348,winner,196,55,slim,handsome,5649,2,5,5,many,Doctor,optimism,positive,apple,0,smart,81,11,4.21,1,1
349,loser,159,71,heavy,ugly,201,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,2,2.02,0,0
350,winner,169,52,slim,handsome,3742,5,2,1,many,Doctor,optimism,positive,apple,0,smart,92,9,3.22,7,1
351,winner,175,44,slim,handsome,9260,2,1,1,many,Master,optimism,positive,apple,0,smart,62,14,3.66,10,1
352,loser,156,99,heavy,ugly,830,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,0,2.52,0,0
353,winner,194,53,slim,handsome,5148,5,5,1,many,Master,optimism,positive,apple,0,smart,92,9,3.02,2,1
354,winner,166,61,slim,handsome,2229,5,2,5,many,Master,optimism,positive,apple,0,smart,91,9,4.06,1,1
355,loser,152,72,heavy,ugly,712,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,42,4,1.07,0,0
356,loser,158,82,heavy,ugly,803,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,4,2.63,0,0
357,loser,151,90,heavy,ugly,616,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,28,3,1.18,0,0
358,loser,152,79,heavy,ugly,721,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,15,3,2.17,0,0
359,loser,156,94,heavy,ugly,561,0,0,0,few,highschool,gloomy,passive,android,1,stupid,41,4,1.74,0,0
360,winner,169,63,slim,handsome,1117,3,2,5,many,Master,optimism,positive,apple,0,smart,99,10,3.29,5,1
361,winner,180,64,slim,handsome,6784,4,4,1,many,Master,optimism,positive,apple,0,smart,74,12,3.61,4,1
362,loser,161,95,heavy,ugly,864,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,14,3,0.51,0,0
363,loser,155,78,heavy,ugly,145,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,20,3,0.82,0,0
364,loser,165,70,heavy,ugly,487,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,48,5,0.78,0,0
365,winner,166,60,slim,handsome,3327,5,2,2,many,Doctor,optimism,positive,apple,0,smart,71,9,3.84,5,1
366,loser,155,67,heavy,ugly,405,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,47,2,1.78,0,0
367,winner,197,44,slim,handsome,6572,2,1,2,many,Doctor,optimism,positive,apple,0,smart,91,15,4.22,5,1
368,loser,158,87,heavy,ugly,622,0,0,0,few,highschool,gloomy,passive,android,1,stupid,40,1,2.15,0,0
369,winner,182,42,slim,handsome,6666,1,5,5,many,Doctor,optimism,positive,apple,0,smart,52,13,3.73,9,1
370,loser,161,84,heavy,ugly,935,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,27,5,1.76,0,0
371,loser,151,81,heavy,ugly,801,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,1,1,0.68,0,0
372,loser,160,95,heavy,ugly,909,0,0,0,few,highschool,gloomy,passive,android,1,stupid,30,2,0.17,0,0
373,loser,165,83,heavy,ugly,150,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,23,2,2.59,0,0
374,loser,165,88,heavy,ugly,129,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,45,0,1.63,0,0
375,winner,167,58,slim,handsome,2370,2,1,2,many,Master,optimism,positive,apple,0,smart,75,16,3.19,4,1
376,loser,153,78,heavy,ugly,605,0,0,0,few,highschool,gloomy,passive,android,1,stupid,22,3,0.43,0,0
377,loser,163,67,heavy,ugly,624,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,50,1,1.3,0,0
378,winner,175,45,slim,handsome,7708,3,2,4,many,Master,optimism,positive,apple,0,smart,82,16,3.52,3,1
379,winner,185,61,slim,handsome,8984,2,1,4,many,Master,optimism,positive,apple,0,smart,57,8,3.41,1,1
380,loser,160,66,heavy,ugly,771,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,0,1.13,0,0
381,loser,150,70,heavy,ugly,630,0,0,0,few,highschool,gloomy,passive,android,1,stupid,34,2,0.34,0,0
382,loser,163,79,heavy,ugly,592,0,0,0,few,highschool,gloomy,passive,android,1,stupid,24,2,0.07,0,0
383,winner,170,55,slim,handsome,6926,5,5,1,many,Doctor,optimism,positive,apple,0,smart,73,19,4.04,3,1
384,winner,189,50,slim,handsome,4463,3,4,4,many,Doctor,optimism,positive,apple,0,smart,59,16,3.13,5,1
385,winner,195,59,slim,handsome,2665,2,3,1,many,Doctor,optimism,positive,apple,0,smart,99,9,3.1,6,1
386,winner,165,54,slim,handsome,4218,1,5,4,many,Master,optimism,positive,apple,0,smart,100,13,3.76,2,1
387,loser,155,70,heavy,ugly,790,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,3,2.03,0,0
388,loser,158,68,heavy,ugly,435,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,5,4,2.92,0,0
389,loser,150,97,heavy,ugly,476,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,43,2,1.91,0,0
390,loser,154,69,heavy,ugly,406,0,0,0,few,highschool,gloomy,passive,android,1,stupid,29,3,0.24,0,0
391,winner,199,63,slim,handsome,4761,2,3,1,many,Doctor,optimism,positive,apple,0,smart,64,16,3.04,3,1
392,winner,171,60,slim,handsome,3927,2,3,2,many,Doctor,optimism,positive,apple,0,smart,81,18,3.93,3,1
393,loser,155,81,heavy,ugly,4,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,41,2,0.89,0,0
394,loser,150,91,heavy,ugly,328,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,42,4,1.93,0,0
395,winner,199,62,slim,handsome,4954,4,4,4,many,Doctor,optimism,positive,apple,0,smart,83,20,3.45,8,1
396,loser,157,72,heavy,ugly,23,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,0,1.39,0,0
397,loser,160,77,heavy,ugly,200,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,10,1,0.76,0,0
398,loser,163,70,heavy,ugly,680,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,2,5,2.55,0,0
399,winner,186,43,slim,handsome,4942,3,1,5,many,Doctor,optimism,positive,apple,0,smart,95,15,3.49,10,1
400,loser,152,98,heavy,ugly,891,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,4,2.19,0,0
401,winner,189,42,slim,handsome,2288,3,1,4,many,Master,optimism,positive,apple,0,smart,82,17,4.04,5,1
402,loser,163,92,heavy,ugly,121,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,5,2.04,0,0
403,loser,163,66,heavy,ugly,940,0,0,0,few,highschool,gloomy,passive,android,1,stupid,31,1,0.0,0,0
404,loser,153,100,heavy,ugly,968,0,0,0,few,highschool,gloomy,passive,android,1,stupid,12,4,1.96,0,0
405,winner,179,48,slim,handsome,8783,4,1,2,many,Master,optimism,positive,apple,0,smart,76,19,3.6,2,1
406,winner,181,40,slim,handsome,3767,4,2,1,many,Master,optimism,positive,apple,0,smart,53,9,3.44,2,1
407,winner,170,43,slim,handsome,5214,2,1,3,many,Master,optimism,positive,apple,0,smart,75,20,3.62,5,1
408,loser,160,87,heavy,ugly,180,0,0,0,few,highschool,gloomy,passive,android,1,stupid,13,5,0.22,0,0
409,loser,152,85,heavy,ugly,888,0,0,0,few,highschool,gloomy,passive,android,1,stupid,42,3,2.43,0,0
410,loser,162,72,heavy,ugly,207,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,5,0.87,0,0
411,winner,196,65,slim,handsome,9317,4,1,3,many,Master,optimism,positive,apple,0,smart,99,16,4.23,7,1
412,winner,166,58,slim,handsome,2555,4,3,2,many,Master,optimism,positive,apple,0,smart,74,18,3.38,6,1
413,loser,152,68,heavy,ugly,634,0,0,0,few,highschool,gloomy,passive,android,1,stupid,27,0,0.92,0,0
414,winner,192,40,slim,handsome,4362,1,1,5,many,Doctor,optimism,positive,apple,0,smart,79,16,3.3,4,1
415,winner,173,47,slim,handsome,8616,4,1,2,many,Master,optimism,positive,apple,0,smart,85,9,3.16,4,1
416,winner,200,47,slim,handsome,5334,2,2,3,many,Master,optimism,positive,apple,0,smart,69,20,4.01,4,1
417,winner,175,48,slim,handsome,2329,2,3,2,many,Doctor,optimism,positive,apple,0,smart,95,15,3.27,4,1
418,winner,169,41,slim,handsome,4646,1,3,2,many,Doctor,optimism,positive,apple,0,smart,80,15,3.8,1,1
419,loser,157,86,heavy,ugly,742,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,30,5,1.07,0,0
420,loser,161,97,heavy,ugly,925,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,0,3,1.17,0,0
421,loser,164,74,heavy,ugly,651,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,0,0.81,0,0
422,loser,151,76,heavy,ugly,179,0,0,0,few,highschool,gloomy,passive,android,1,stupid,34,4,2.41,0,0
423,loser,162,84,heavy,ugly,740,0,0,0,few,highschool,gloomy,passive,android,1,stupid,35,5,2.99,0,0
424,loser,152,84,heavy,ugly,446,0,0,0,few,highschool,gloomy,passive,android,1,stupid,24,1,0.91,0,0
425,winner,165,49,slim,handsome,6390,1,5,2,many,Doctor,optimism,positive,apple,0,smart,76,6,3.82,4,1
426,winner,167,42,slim,handsome,4609,3,4,2,many,Master,optimism,positive,apple,0,smart,65,11,3.06,4,1
427,loser,153,78,heavy,ugly,438,0,0,0,few,highschool,gloomy,passive,android,1,stupid,3,3,0.96,0,0
428,winner,186,61,slim,handsome,5914,1,4,2,many,Master,optimism,positive,apple,0,smart,58,20,4.14,7,1
429,winner,192,58,slim,handsome,3157,5,4,2,many,Doctor,optimism,positive,apple,0,smart,64,18,3.46,9,1
430,winner,194,65,slim,handsome,1307,4,3,4,many,Master,optimism,positive,apple,0,smart,65,17,3.63,10,1
431,winner,187,47,slim,handsome,6712,4,5,2,many,Doctor,optimism,positive,apple,0,smart,64,10,3.74,2,1
432,loser,156,75,heavy,ugly,603,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,13,5,1.4,0,0
433,loser,156,65,heavy,ugly,697,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,35,3,1.64,0,0
434,loser,156,98,heavy,ugly,360,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,9,5,2.62,0,0
435,loser,165,91,heavy,ugly,114,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,44,2,2.73,0,0
436,winner,168,57,slim,handsome,4660,3,5,1,many,Master,optimism,positive,apple,0,smart,93,16,3.95,7,1
437,winner,181,56,slim,handsome,5702,5,1,4,many,Master,optimism,positive,apple,0,smart,63,8,4.06,3,1
438,winner,176,59,slim,handsome,4480,2,2,5,many,Master,optimism,positive,apple,0,smart,82,10,3.93,7,1
439,loser,150,67,heavy,ugly,677,0,0,0,few,highschool,gloomy,passive,android,1,stupid,31,2,0.32,0,0
440,winner,192,44,slim,handsome,6178,1,4,2,many,Master,optimism,positive,apple,0,smart,83,10,3.76,1,1
441,winner,195,60,slim,handsome,1655,2,3,2,many,Master,optimism,positive,apple,0,smart,73,18,3.7,7,1
442,loser,162,88,heavy,ugly,645,0,0,0,few,highschool,gloomy,passive,android,1,stupid,19,0,0.21,0,0
443,winner,180,41,slim,handsome,1508,2,1,4,many,Doctor,optimism,positive,apple,0,smart,99,9,3.97,5,1
444,loser,152,89,heavy,ugly,452,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,3,1,2.87,0,0
445,winner,193,52,slim,handsome,2344,5,3,1,many,Doctor,optimism,positive,apple,0,smart,67,8,4.3,8,1
446,winner,166,60,slim,handsome,2478,3,4,1,many,Master,optimism,positive,apple,0,smart,80,8,3.15,4,1
447,winner,187,51,slim,handsome,7304,3,1,1,many,Doctor,optimism,positive,apple,0,smart,84,9,3.11,4,1
448,winner,173,61,slim,handsome,7674,2,1,5,many,Doctor,optimism,positive,apple,0,smart,83,10,4.11,8,1
449,winner,198,40,slim,handsome,8529,4,2,2,many,Doctor,optimism,positive,apple,0,smart,95,18,4.04,6,1
450,loser,164,82,heavy,ugly,48,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,33,4,2.97,0,0
