,label,height,weight,shape,appearance,salary,house,car,girlFriend,friend,education,emotion,behavior,cellphone,sick,brain,selfConfidence,interest,GPA,sexmate,responsibility
230,loser,164,90,heavy,ugly,601,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,52,12,2.01,1,0
231,winner,171,65,heavy,handsome,2753,2,3,3,many,Doctor,optimism,positive,android,1,smart,55,8,3.2,3,0
232,loser,161,100,heavy,ugly,4823,1,2,1,few,highschool,gloomy,passive,android,1,stupid,57,10,1.87,0,0
233,winner,161,57,slim,handsome,3835,4,3,3,few,Bachelor,optimism,positive,apple,0,smart,62,14,3.84,8,0
234,winner,195,85,slim,handsome,7417,5,3,3,few,Bachelor,gloomy,passive,apple,0,smart,96,6,3.71,10,0
235,loser,158,65,heavy,ugly,1419,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,38,5,0.9,4,0
236,loser,155,68,heavy,ugly,4498,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,16,12,0.91,0,0
237,loser,155,70,heavy,ugly,3654,0,1,0,few,highschool,gloomy,passive,android,1,stupid,55,0,1.54,1,0
238,winner,184,79,slim,ugly,4614,3,5,2,few,Doctor,optimism,positive,apple,0,stupid,84,13,4.03,5,1
239,loser,158,83,heavy,ugly,2799,0,1,1,few,highschool,gloomy,passive,android,1,stupid,56,5,1.15,1,0
240,loser,153,91,heavy,ugly,3770,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,46,11,1.7,1,0
241,winner,183,70,heavy,handsome,9644,5,3,2,many,Master,gloomy,passive,apple,1,stupid,71,12,3.88,3,1
242,loser,151,74,heavy,ugly,4958,1,1,0,few,highschool,gloomy,passive,android,1,stupid,67,10,1.85,1,0
243,loser,153,74,heavy,ugly,4600,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,30,2,3.37,1,0
244,loser,158,68,heavy,ugly,767,1,2,1,few,highschool,gloomy,passive,android,1,stupid,36,5,3.3,2,0
245,loser,157,74,heavy,ugly,1128,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,14,8,2.09,0,0
246,loser,155,66,heavy,ugly,3137,1,2,0,few,highschool,gloomy,passive,android,1,stupid,27,6,2.08,3,0
247,loser,155,80,heavy,ugly,4828,0,1,1,few,highschool,gloomy,passive,android,1,stupid,62,11,3.01,4,0
248,winner,189,80,slim,handsome,4014,2,5,3,many,Bachelor,optimism,positive,apple,0,smart,51,18,3.1,4,0
249,loser,157,95,heavy,ugly,2684,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,60,7,0.57,3,0
250,winner,176,71,heavy,handsome,9152,5,4,4,many,Bachelor,gloomy,passive,android,0,smart,97,12,3.12,1,0
251,winner,167,80,heavy,handsome,2728,2,2,3,many,Master,gloomy,positive,android,1,smart,61,12,3.54,9,1
252,loser,162,73,heavy,ugly,4604,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,40,9,3.76,3,0
253,winner,191,51,slim,handsome,7183,4,1,3,many,Doctor,gloomy,positive,apple,0,smart,87,16,3.51,3,1
254,loser,152,82,heavy,ugly,2158,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,23,2,0.56,0,0
255,winner,173,41,slim,handsome,7658,3,1,3,few,Master,optimism,passive,apple,0,smart,80,18,3.25,6,1
256,winner,187,56,slim,handsome,6488,4,2,3,many,Doctor,optimism,positive,apple,0,stupid,82,13,3.65,5,1
257,loser,160,86,heavy,ugly,2673,2,2,1,few,highschool,gloomy,passive,android,1,stupid,66,12,1.01,4,0
258,winner,179,76,slim,handsome,8034,2,4,3,few,Doctor,optimism,positive,apple,0,stupid,65,17,3.67,3,0
259,loser,161,86,heavy,ugly,2750,1,0,2,few,highschool,gloomy,passive,android,1,stupid,8,3,0.01,4,0
260,winner,185,76,heavy,ugly,7903,2,4,2,few,Bachelor,optimism,positive,apple,1,smart,58,19,3.03,3,0
261,winner,183,65,slim,handsome,7079,2,4,5,many,Master,gloomy,positive,apple,0,smart,61,18,3.87,8,0
262,winner,192,75,slim,handsome,6566,1,1,5,many,Doctor,gloomy,positive,apple,0,smart,94,18,4.22,10,1
263,winner,151,60,slim,handsome,6749,3,3,4,many,Doctor,gloomy,positive,apple,0,smart,59,18,3.36,5,0
264,winner,164,80,slim,handsome,6800,5,3,4,many,Bachelor,optimism,positive,apple,1,smart,98,20,4.1,10,1
265,winner,157,72,slim,handsome,1339,4,5,3,many,Doctor,optimism,positive,android,0,smart,93,15,4.27,4,0
266,winner,180,45,slim,handsome,6134,5,4,4,few,Master,gloomy,positive,android,0,smart,86,8,3.06,10,1
267,winner,161,70,heavy,ugly,1570,3,2,4,few,Master,gloomy,positive,apple,0,smart,66,19,3.48,3,1
268,loser,163,73,heavy,ugly,1379,2,2,2,few,highschool,gloomy,passive,android,1,stupid,23,5,4.0,3,0
269,loser,151,79,heavy,ugly,594,0,1,0,few,highschool,gloomy,passive,android,1,stupid,27,9,0.48,2,0
270,loser,156,77,heavy,ugly,1513,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,67,10,1.09,0,0
271,loser,160,71,heavy,ugly,1889,2,1,0,few,highschool,gloomy,passive,android,1,stupid,8,0,0.43,2,0
272,loser,150,96,heavy,ugly,4512,0,2,1,few,highschool,gloomy,passive,android,1,stupid,33,8,2.66,2,0
273,loser,161,86,heavy,ugly,108,0,0,1,few,Bachelor,gloomy,passive,android,1,stupid,43,9,3.42,1,0
274,winner,187,54,slim,handsome,7360,1,5,2,many,Master,gloomy,positive,apple,0,stupid,85,17,3.7,2,1
275,winner,166,76,slim,ugly,4819,4,3,1,many,Bachelor,gloomy,passive,android,0,stupid,70,13,4.1,5,0
276,loser,158,84,heavy,ugly,4556,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,13,11,2.56,2,0
277,loser,154,98,heavy,ugly,2452,1,1,0,few,highschool,gloomy,passive,android,1,stupid,25,5,2.99,0,0
278,loser,153,85,heavy,ugly,2232,2,2,1,few,highschool,gloomy,passive,android,1,stupid,27,5,2.85,3,0
279,loser,160,81,heavy,ugly,1647,1,2,0,few,highschool,gloomy,passive,android,1,stupid,58,10,0.16,3,0
280,loser,161,87,heavy,ugly,1326,2,1,2,few,highschool,gloomy,passive,android,1,stupid,3,5,0.19,1,0
281,loser,152,75,heavy,ugly,494,2,0,2,few,highschool,gloomy,passive,android,1,stupid,13,6,1.69,1,0
282,winner,163,84,slim,ugly,6281,1,3,2,many,Bachelor,optimism,positive,apple,0,smart,64,16,3.8,4,1
283,winner,186,70,slim,handsome,8189,5,5,1,many,Doctor,optimism,passive,apple,0,smart,78,17,3.06,8,0
284,winner,197,78,slim,handsome,8343,3,1,2,few,Master,optimism,passive,apple,0,stupid,79,16,3.3,10,1
285,loser,156,84,heavy,ugly,399,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,21,10,1.18,1,0
286,loser,163,75,heavy,ugly,2184,2,2,2,few,highschool,gloomy,passive,android,1,stupid,2,0,0.71,0,0
287,winner,199,50,slim,handsome,4542,3,5,5,many,Master,optimism,positive,apple,0,smart,90,15,4.27,8,1
288,winner,185,49,slim,handsome,7610,4,4,5,many,Master,optimism,positive,android,0,stupid,73,19,3.1,3,1
289,loser,154,85,heavy,ugly,4342,0,0,2,few,highschool,gloomy,passive,android,1,stupid,7,1,3.79,2,0
290,winner,191,41,slim,handsome,3344,3,4,5,many,Bachelor,optimism,passive,android,0,smart,96,18,3.86,5,1
291,winner,185,65,slim,ugly,7154,1,1,2,many,Master,optimism,positive,apple,0,smart,98,7,3.91,1,0
292,winner,156,64,slim,handsome,1978,2,5,3,many,Bachelor,gloomy,passive,apple,0,stupid,85,12,3.55,4,0
293,loser,164,82,heavy,ugly,4318,1,1,0,few,highschool,gloomy,passive,android,1,stupid,49,5,0.84,0,0
294,loser,154,79,heavy,ugly,1654,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,19,4,0.79,0,0
295,loser,163,89,heavy,ugly,2408,2,2,1,few,Bachelor,gloomy,passive,android,1,stupid,4,7,0.25,4,0
296,loser,161,65,heavy,ugly,2262,2,1,0,few,highschool,gloomy,passive,android,1,stupid,16,10,3.97,1,0
297,winner,192,50,slim,handsome,5015,5,1,3,few,Master,gloomy,positive,apple,1,smart,63,10,4.28,7,1
298,loser,164,84,heavy,ugly,4543,0,0,1,few,highschool,gloomy,passive,android,1,stupid,41,1,2.58,0,0
299,loser,163,92,heavy,ugly,1815,0,2,2,few,Bachelor,gloomy,passive,android,1,stupid,59,6,1.13,3,0
300,winner,157,74,slim,handsome,4666,4,3,1,many,Doctor,optimism,positive,android,1,stupid,77,18,3.92,1,0
301,loser,156,65,heavy,ugly,3555,2,2,2,few,highschool,gloomy,passive,android,1,stupid,23,9,2.82,2,0
302,winner,169,75,slim,handsome,3387,5,1,4,many,Master,optimism,positive,apple,1,smart,89,11,3.91,10,0
303,loser,153,93,heavy,ugly,3112,0,2,0,few,highschool,gloomy,passive,android,1,stupid,51,9,3.12,1,0
304,loser,156,87,heavy,ugly,1480,1,1,0,few,highschool,gloomy,passive,android,1,stupid,62,11,2.61,0,0
305,winner,180,45,heavy,handsome,3072,1,1,5,few,Master,gloomy,passive,apple,1,stupid,72,17,3.23,8,1
306,loser,164,87,heavy,ugly,1479,2,2,0,few,highschool,gloomy,passive,android,1,stupid,55,2,2.94,1,0
307,loser,155,96,heavy,ugly,4108,2,1,1,few,highschool,gloomy,passive,android,1,stupid,27,8,0.24,1,0
308,winner,194,80,slim,handsome,9172,1,3,3,few,Master,optimism,passive,apple,0,smart,52,9,3.36,2,1
309,winner,162,41,heavy,ugly,2846,1,5,5,few,Bachelor,gloomy,passive,apple,1,smart,62,12,4.12,4,0
310,winner,151,79,heavy,handsome,3289,4,4,3,many,Bachelor,optimism,positive,apple,1,smart,94,18,3.75,10,0
311,winner,181,51,slim,handsome,8491,5,4,2,many,Bachelor,gloomy,positive,apple,0,smart,88,16,3.84,1,1
312,winner,187,61,slim,handsome,2104,3,4,1,many,Bachelor,optimism,positive,apple,0,smart,73,17,3.44,3,1
313,loser,158,70,heavy,ugly,3047,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,62,2,1.24,4,0
314,winner,177,67,heavy,ugly,7241,1,4,5,many,Doctor,optimism,passive,apple,1,smart,76,18,4.09,3,0
315,winner,197,69,heavy,handsome,6453,3,5,4,many,Master,optimism,positive,android,1,smart,58,18,3.87,4,1
316,loser,152,98,heavy,ugly,4436,2,1,2,few,Bachelor,gloomy,passive,android,1,stupid,59,12,2.52,3,0
317,winner,186,72,slim,ugly,2477,2,1,4,many,Master,gloomy,positive,apple,1,smart,89,14,3.7,10,1
318,loser,150,100,heavy,ugly,87,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,32,11,1.81,1,0
319,winner,187,41,slim,handsome,4755,4,2,3,many,Master,gloomy,positive,android,0,smart,53,20,4.11,9,1
320,winner,193,57,slim,ugly,4779,1,2,5,few,Master,gloomy,positive,android,0,smart,99,15,3.45,7,1
321,winner,164,50,heavy,handsome,3134,3,4,1,many,Master,gloomy,positive,apple,1,smart,68,6,3.52,10,1
322,loser,161,72,heavy,ugly,3816,2,0,1,few,highschool,gloomy,passive,android,1,stupid,37,3,3.61,1,0
323,winner,200,82,slim,ugly,2108,2,1,2,many,Doctor,optimism,positive,apple,1,stupid,61,18,3.06,3,1
324,winner,154,80,slim,handsome,4961,1,1,1,many,Bachelor,optimism,positive,apple,1,smart,72,7,3.71,2,1
325,winner,185,54,slim,ugly,1888,4,2,4,many,Doctor,optimism,passive,apple,1,stupid,86,7,3.36,4,1
326,loser,152,73,heavy,ugly,1047,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,68,7,3.45,4,0
327,loser,165,68,heavy,ugly,0,0,1,0,few,highschool,gloomy,passive,android,1,stupid,23,2,1.83,2,0
328,winner,159,48,slim,handsome,4597,3,5,2,many,Bachelor,optimism,passive,apple,1,smart,85,9,3.17,4,1
329,loser,157,66,heavy,ugly,4396,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,32,10,0.56,2,0
330,winner,195,76,heavy,handsome,9517,3,5,5,few,Doctor,optimism,passive,apple,0,smart,66,16,3.28,1,1
331,winner,167,75,slim,handsome,3230,1,2,5,few,Master,gloomy,passive,apple,1,stupid,53,14,3.81,3,0
332,loser,155,98,heavy,ugly,4065,2,2,0,few,highschool,gloomy,passive,android,1,stupid,27,7,3.71,1,0
333,loser,164,66,heavy,ugly,3522,0,0,1,few,highschool,gloomy,passive,android,1,stupid,30,11,3.64,1,0
334,winner,184,54,heavy,handsome,5971,5,5,4,few,Bachelor,optimism,positive,apple,0,stupid,85,12,3.84,6,1
335,loser,151,89,heavy,ugly,2063,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,0,0,3.57,2,0
336,loser,159,84,heavy,ugly,2909,2,0,1,few,highschool,gloomy,passive,android,1,stupid,70,11,1.29,1,0
337,winner,177,83,slim,ugly,1157,4,3,2,many,Bachelor,gloomy,positive,apple,1,smart,88,17,4.17,10,1
338,winner,174,60,heavy,handsome,5131,2,3,3,many,Doctor,gloomy,positive,apple,0,smart,98,13,3.61,3,1
339,winner,178,79,heavy,handsome,1083,3,2,1,few,Doctor,optimism,positive,apple,1,smart,73,13,3.96,2,1
340,winner,186,69,slim,handsome,1601,1,5,2,few,Doctor,optimism,passive,apple,0,smart,85,12,3.32,1,1
341,loser,158,66,heavy,ugly,3046,1,0,0,few,highschool,gloomy,passive,android,1,stupid,23,3,2.14,0,0
342,winner,173,62,slim,ugly,2172,3,1,4,many,Bachelor,gloomy,positive,apple,1,smart,65,19,4.14,1,1
343,loser,165,66,heavy,ugly,4402,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,8,12,3.25,2,0
344,winner,171,54,slim,ugly,8598,1,3,1,few,Bachelor,optimism,positive,apple,0,smart,65,14,3.92,9,1
345,loser,150,74,heavy,ugly,2854,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,4,7,0.42,1,0
346,loser,162,96,heavy,ugly,1842,0,2,0,few,Bachelor,gloomy,passive,android,1,stupid,68,6,1.68,0,0
347,loser,163,75,heavy,ugly,1175,1,1,1,few,highschool,gloomy,passive,android,1,stupid,53,7,3.6,0,0
348,loser,155,75,heavy,ugly,3615,2,1,0,few,highschool,gloomy,passive,android,1,stupid,43,9,1.44,1,0
349,winner,165,62,slim,handsome,7305,4,5,4,few,Bachelor,optimism,positive,apple,0,smart,66,11,3.04,2,0
350,loser,161,80,heavy,ugly,3250,1,0,1,few,highschool,gloomy,passive,android,1,stupid,56,2,0.37,0,0
351,winner,167,47,slim,handsome,3439,1,3,2,many,Doctor,optimism,passive,apple,0,smart,90,6,3.04,2,1
352,loser,152,71,heavy,ugly,4678,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,59,4,3.33,3,0
353,loser,159,94,heavy,ugly,1770,2,1,0,few,highschool,gloomy,passive,android,1,stupid,25,0,0.25,0,0
354,loser,152,95,heavy,ugly,3762,2,1,0,few,highschool,gloomy,passive,android,1,stupid,47,8,1.44,3,0
355,loser,160,78,heavy,ugly,900,2,1,0,few,highschool,gloomy,passive,android,1,stupid,65,4,0.38,4,0
356,loser,159,90,heavy,ugly,2059,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,8,11,3.23,1,0
357,winner,168,66,slim,ugly,6214,2,4,4,many,Doctor,optimism,positive,apple,0,stupid,75,13,3.54,4,0
358,loser,158,79,heavy,ugly,1693,2,2,2,few,Bachelor,gloomy,passive,android,1,stupid,57,5,0.79,3,0
359,loser,161,97,heavy,ugly,972,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,31,6,2.65,2,0
360,loser,152,93,heavy,ugly,1712,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,65,1,1.1,3,0
361,loser,157,91,heavy,ugly,4526,2,1,0,few,Bachelor,gloomy,passive,android,1,stupid,29,9,2.07,4,0
362,loser,159,98,heavy,ugly,4831,0,2,1,few,highschool,gloomy,passive,android,1,stupid,18,11,2.39,3,0
363,winner,169,80,slim,ugly,9290,2,5,5,few,Doctor,gloomy,passive,android,1,smart,78,8,3.84,10,1
364,winner,172,53,slim,ugly,4642,1,5,5,many,Doctor,gloomy,passive,apple,1,smart,92,9,3.25,9,1
365,loser,165,87,heavy,ugly,1612,1,1,1,few,Bachelor,gloomy,passive,android,1,stupid,68,8,2.64,4,0
366,loser,151,92,heavy,ugly,3248,0,1,2,few,Bachelor,gloomy,passive,android,1,stupid,62,3,2.86,0,0
367,loser,159,99,heavy,ugly,1941,1,2,2,few,highschool,gloomy,passive,android,1,stupid,13,8,1.05,4,0
368,winner,179,84,slim,ugly,1509,4,2,4,many,Master,gloomy,passive,android,0,smart,76,15,3.6,2,1
369,winner,195,73,slim,ugly,2095,5,5,3,many,Doctor,gloomy,positive,apple,1,smart,91,9,3.65,9,1
370,winner,163,68,slim,handsome,4562,2,5,1,few,Doctor,optimism,positive,apple,0,smart,69,15,3.68,1,1
371,winner,155,42,heavy,ugly,5535,1,2,3,many,Bachelor,optimism,passive,apple,1,stupid,53,20,3.1,8,0
372,loser,151,65,heavy,ugly,2651,0,2,1,few,highschool,gloomy,passive,android,1,stupid,26,10,0.04,4,0
373,loser,155,98,heavy,ugly,324,2,0,0,few,highschool,gloomy,passive,android,1,stupid,36,7,3.73,0,0
374,loser,161,91,heavy,ugly,1435,1,0,1,few,highschool,gloomy,passive,android,1,stupid,37,2,0.74,0,0
375,loser,156,100,heavy,ugly,4121,1,1,2,few,highschool,gloomy,passive,android,1,stupid,4,4,1.0,1,0
376,loser,157,80,heavy,ugly,3474,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,37,6,1.97,0,0
377,loser,159,67,heavy,ugly,2688,2,0,2,few,highschool,gloomy,passive,android,1,stupid,5,5,1.59,1,0
378,loser,150,68,heavy,ugly,4668,2,1,1,few,Bachelor,gloomy,passive,android,1,stupid,46,8,0.05,3,0
379,winner,166,85,slim,handsome,3216,5,5,4,many,Bachelor,gloomy,passive,apple,0,smart,99,18,3.34,4,1
380,winner,174,70,heavy,handsome,3202,3,3,2,many,Master,gloomy,positive,apple,1,stupid,69,16,4.22,9,1
381,winner,194,74,heavy,handsome,5523,3,2,2,many,Master,optimism,positive,apple,0,smart,63,18,3.71,10,1
382,winner,198,70,slim,handsome,6314,3,1,3,many,Bachelor,optimism,positive,android,0,smart,95,18,4.12,8,1
383,loser,155,89,heavy,ugly,93,1,0,0,few,highschool,gloomy,passive,android,1,stupid,7,7,2.08,4,0
384,loser,157,75,heavy,ugly,2913,0,1,0,few,Bachelor,gloomy,passive,android,1,stupid,32,10,3.95,4,0
385,winner,163,47,slim,ugly,1487,3,4,2,many,Bachelor,optimism,positive,apple,0,smart,60,13,3.47,4,1
386,loser,155,80,heavy,ugly,4818,2,0,1,few,Bachelor,gloomy,passive,android,1,stupid,26,6,2.79,2,0
387,winner,183,51,slim,handsome,6324,1,1,4,few,Doctor,optimism,positive,apple,0,stupid,95,14,4.11,2,0
388,loser,162,85,heavy,ugly,1010,0,1,1,few,highschool,gloomy,passive,android,1,stupid,48,9,3.27,3,0
389,winner,198,51,heavy,handsome,6717,4,2,1,few,Doctor,optimism,positive,apple,0,stupid,74,15,3.31,5,1
390,loser,155,76,heavy,ugly,1644,2,0,2,few,highschool,gloomy,passive,android,1,stupid,0,2,0.69,1,0
391,winner,197,65,slim,handsome,2054,5,5,4,many,Bachelor,gloomy,positive,apple,1,stupid,66,8,3.76,2,0
392,loser,152,75,heavy,ugly,4173,1,2,2,few,Bachelor,gloomy,passive,android,1,stupid,17,0,2.1,0,0
393,loser,154,71,heavy,ugly,1439,2,0,2,few,highschool,gloomy,passive,android,1,stupid,9,4,0.98,0,0
394,loser,150,82,heavy,ugly,686,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,55,11,0.51,1,0
395,loser,158,67,heavy,ugly,4134,2,0,0,few,highschool,gloomy,passive,android,1,stupid,8,12,1.83,1,0
396,winner,153,78,slim,handsome,8582,3,5,5,few,Doctor,gloomy,passive,android,1,smart,56,13,3.34,10,1
397,loser,158,94,heavy,ugly,2242,2,0,1,few,highschool,gloomy,passive,android,1,stupid,49,3,1.64,2,0
398,loser,162,95,heavy,ugly,4808,2,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,1,3.35,4,0
399,loser,150,81,heavy,ugly,480,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,12,6,2.0,4,0
400,winner,197,72,slim,handsome,4959,3,4,1,many,Bachelor,gloomy,passive,apple,1,smart,99,9,4.08,5,1
401,loser,155,74,heavy,ugly,4043,2,1,0,few,highschool,gloomy,passive,android,1,stupid,56,1,2.73,4,0
402,winner,189,73,slim,handsome,2306,1,2,1,many,Doctor,gloomy,positive,apple,0,smart,75,15,4.13,9,0
403,winner,188,74,slim,handsome,2786,3,2,2,many,Doctor,optimism,passive,android,0,stupid,68,8,4.22,4,1
404,loser,160,69,heavy,ugly,2639,0,1,2,few,highschool,gloomy,passive,android,1,stupid,43,0,0.17,0,0
405,winner,157,63,slim,ugly,9152,4,1,2,few,Bachelor,gloomy,passive,apple,0,smart,74,15,3.85,5,1
406,winner,159,48,slim,handsome,9000,4,1,1,many,Master,optimism,positive,android,0,smart,85,8,3.82,3,0
407,loser,163,92,heavy,ugly,4094,0,0,2,few,Bachelor,gloomy,passive,android,1,stupid,5,1,2.26,3,0
408,winner,191,84,slim,handsome,6613,1,5,1,many,Doctor,optimism,positive,apple,1,stupid,71,15,3.34,1,0
409,loser,157,95,heavy,ugly,4129,0,0,2,few,highschool,gloomy,passive,android,1,stupid,45,10,0.7,4,0
410,loser,162,90,heavy,ugly,558,1,2,2,few,highschool,gloomy,passive,android,1,stupid,21,6,2.41,1,0
411,loser,162,69,heavy,ugly,2960,1,2,1,few,Bachelor,gloomy,passive,android,1,stupid,4,4,1.45,1,0
412,loser,163,100,heavy,ugly,1367,1,0,0,few,highschool,gloomy,passive,android,1,stupid,34,3,3.81,0,0
413,winner,185,42,slim,handsome,4396,1,1,5,few,Doctor,optimism,positive,android,1,stupid,62,19,3.4,8,1
414,winner,197,74,slim,ugly,1626,5,5,3,many,Bachelor,optimism,positive,android,1,smart,94,14,3.43,3,0
415,winner,177,85,slim,handsome,4973,2,5,2,many,Bachelor,gloomy,passive,apple,0,stupid,64,11,3.52,6,1
416,winner,173,76,slim,handsome,6663,4,1,1,many,Doctor,optimism,positive,android,1,smart,64,17,3.06,3,0
417,loser,153,75,heavy,ugly,3884,0,0,0,few,highschool,gloomy,passive,android,1,stupid,16,11,3.42,3,0
418,winner,174,74,slim,handsome,6644,2,4,1,few,Bachelor,gloomy,passive,android,1,stupid,96,12,3.73,10,0
419,winner,190,50,slim,handsome,9454,5,5,2,many,Bachelor,optimism,passive,android,0,stupid,84,11,3.9,9,1
420,winner,169,81,slim,ugly,2999,2,5,2,many,Doctor,gloomy,passive,android,0,stupid,95,10,3.97,2,1
421,loser,163,99,heavy,ugly,720,0,0,0,few,Bachelor,gloomy,passive,android,1,stupid,41,4,1.94,2,0
422,loser,165,94,heavy,ugly,4383,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,39,12,3.85,4,0
423,loser,158,90,heavy,ugly,4729,1,0,0,few,Bachelor,gloomy,passive,android,1,stupid,25,4,2.55,3,0
424,loser,159,80,heavy,ugly,4607,1,2,0,few,Bachelor,gloomy,passive,android,1,stupid,24,11,0.52,2,0
425,loser,155,65,heavy,ugly,337,1,1,2,few,Bachelor,gloomy,passive,android,1,stupid,54,7,0.67,2,0
426,winner,187,45,slim,ugly,3078,3,4,4,many,Doctor,optimism,positive,apple,0,smart,100,6,3.27,3,1
427,loser,163,74,heavy,ugly,4770,0,1,1,few,Bachelor,gloomy,passive,android,1,stupid,4,0,2.02,2,0
428,loser,158,69,heavy,ugly,2218,2,2,0,few,Bachelor,gloomy,passive,android,1,stupid,27,1,0.72,4,0
429,winner,189,44,heavy,ugly,7205,5,5,2,few,Bachelor,optimism,passive,apple,0,stupid,62,16,3.95,10,0
430,winner,155,46,slim,handsome,8297,1,1,2,many,Master,optimism,positive,apple,0,smart,81,12,3.42,3,1
431,winner,198,69,slim,ugly,3123,2,3,3,many,Master,gloomy,positive,android,0,smart,52,14,3.25,10,1
432,loser,156,72,heavy,ugly,3147,1,0,1,few,Bachelor,gloomy,passive,android,1,stupid,11,1,0.42,0,0
433,loser,158,75,heavy,ugly,4879,2,0,1,few,highschool,gloomy,passive,android,1,stupid,52,9,1.78,0,0
434,winner,194,54,slim,handsome,7970,5,4,1,few,Bachelor,gloomy,positive,apple,0,smart,80,13,3.02,10,1
435,loser,160,82,heavy,ugly,2500,1,0,1,few,highschool,gloomy,passive,android,1,stupid,66,10,0.55,3,0
436,loser,162,78,heavy,ugly,758,2,0,1,few,highschool,gloomy,passive,android,1,stupid,9,4,0.31,3,0
437,winner,151,48,slim,handsome,8746,2,5,5,many,Master,optimism,positive,apple,0,smart,73,17,3.69,7,0
438,loser,163,100,heavy,ugly,3768,0,2,1,few,Bachelor,gloomy,passive,android,1,stupid,23,5,1.9,0,0
439,winner,179,47,heavy,ugly,9231,4,3,3,few,Master,optimism,positive,android,0,smart,94,10,3.91,3,0
440,loser,159,80,heavy,ugly,431,2,2,1,few,highschool,gloomy,passive,android,1,stupid,33,8,3.24,4,0
441,winner,157,55,slim,handsome,9440,5,3,2,many,Master,optimism,passive,apple,0,smart,56,7,3.05,4,1
442,loser,162,94,heavy,ugly,2333,0,0,1,few,highschool,gloomy,passive,android,1,stupid,35,3,3.56,4,0
443,winner,167,63,slim,handsome,8806,5,3,4,many,Bachelor,optimism,passive,apple,0,smart,89,20,3.09,10,0
444,winner,196,68,slim,handsome,2581,5,1,1,many,Master,optimism,positive,apple,0,smart,74,10,4.03,2,1
445,winner,168,62,slim,handsome,1715,1,1,3,many,Doctor,optimism,positive,apple,0,smart,62,13,3.24,5,1
446,winner,159,79,heavy,handsome,6557,1,2,4,many,Master,gloomy,positive,apple,1,smart,70,7,4.11,10,1
447,loser,163,98,heavy,ugly,81,0,2,2,few,highschool,gloomy,passive,android,1,stupid,14,6,1.92,1,0
448,winner,182,65,slim,handsome,2200,3,4,2,many,Bachelor,optimism,positive,apple,1,smart,77,19,3.46,4,0
449,loser,164,77,heavy,ugly,1350,1,0,2,few,highschool,gloomy,passive,android,1,stupid,31,12,2.48,4,0
